Trip 0:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.106646, Lat: 26.792669
  Lon: -80.106634, Lat: 26.792649
  Lon: -80.106541, Lat: 26.792731
  Lon: -80.106431, Lat: 26.792720
  Lon: -80.106339, Lat: 26.792719
  Lon: -80.106126, Lat: 26.792706
  Lon: -80.106034, Lat: 26.792705
  Lon: -80.105509, Lat: 26.792599
  Lon: -80.105417, Lat: 26.792681
  Lon: -80.105135, Lat: 26.792584
  Lon: -80.105042, Lat: 26.792666
  Lon: -80.104693, Lat: 26.792573
  Lon: -80.104600, Lat: 26.792655
  Lon: -80.104233, Lat: 26.792551
  Lon: -80.104140, Lat: 26.792633
  Lon: -80.103637, Lat: 26.792529
  Lon: -80.103544, Lat: 26.792611
  Lon: -80.103171, Lat: 26.792511
  Lon: -80.102540, Lat: 26.792495
  Lon: -80.102132, Lat: 26.792557
  Lon: -80.102041, Lat: 26.792474
  Lon: -80.101721, Lat: 26.792468
  Lon: -80.101712, Lat: 26.792492
  Lon: -80.101629, Lat: 26.792467
  Lon: -80.101620, Lat: 26.792491
  Lon: -80.101355, Lat: 26.792456
  Lon: -80.101263, Lat: 26.792456
  Lon: -80.101017, Lat: 26.792533
  Lon: -80.100925, Lat: 26.792533
  Lon: -80.100727, Lat: 26.792525
  Lon: -80.100635, Lat: 26.792525
  Lon: -80.100396, Lat: 26.792514
  Lon: -80.100305, Lat: 26.792431
  Lon: -80.099898, Lat: 26.792498
  Lon: -80.099806, Lat: 26.792497
  Lon: -80.099593, Lat: 26.792504
  Lon: -80.099501, Lat: 26.792503
  Lon: -80.099502, Lat: 26.792420
  Lon: -80.099447, Lat: 26.792327
  Lon: -80.099473, Lat: 26.791446
  Lon: -80.099479, Lat: 26.790688
  Lon: -80.099416, Lat: 26.790587
  Lon: -80.099324, Lat: 26.790586
  Lon: -80.099324, Lat: 26.790504
  Lon: -80.099416, Lat: 26.790505
  Lon: -80.099564, Lat: 26.790464
  Lon: -80.099656, Lat: 26.790465
  Lon: -80.099563, Lat: 26.790547
  Lon: -80.099409, Lat: 26.790687
  Lon: -80.099331, Lat: 26.790998
  Lon: -80.098467, Lat: 26.790991
  Lon: -80.098465, Lat: 26.790807
  Lon: -80.098473, Lat: 26.790730
  Lon: -80.098474, Lat: 26.790648
  Lon: -80.098382, Lat: 26.790647
  Lon: -80.097964, Lat: 26.790626
  Lon: -80.097872, Lat: 26.790708
  Lon: -80.097447, Lat: 26.790601
  Lon: -80.097355, Lat: 26.790683
  Lon: -80.096468, Lat: 26.790552
  Lon: -80.096376, Lat: 26.790552
  Lon: -80.096393, Lat: 26.790277
  Lon: -80.096485, Lat: 26.790278
  Lon: -80.096485, Lat: 26.790195
  Lon: -80.096393, Lat: 26.790195
  Lon: -80.096408, Lat: 26.789892
  Lon: -80.096500, Lat: 26.789893
  Lon: -80.096500, Lat: 26.789810
  Lon: -80.096408, Lat: 26.789810
  Lon: -80.096430, Lat: 26.789476
  Lon: -80.096522, Lat: 26.789476
  Lon: -80.096523, Lat: 26.789394
  Lon: -80.096431, Lat: 26.789393
  Lon: -80.096440, Lat: 26.789232
  Lon: -80.096532, Lat: 26.789232
  Lon: -80.096532, Lat: 26.789150
  Lon: -80.096534, Lat: 26.789146
  Lon: -80.096440, Lat: 26.789149
  Lon: -80.096442, Lat: 26.789146
  Lon: -80.096443, Lat: 26.789063
  Lon: -80.096535, Lat: 26.789064
  Lon: -80.096568, Lat: 26.788349
  Lon: -80.096476, Lat: 26.788348
  Lon: -80.096477, Lat: 26.788265
  Lon: -80.096569, Lat: 26.788266
  Lon: -80.096512, Lat: 26.787542
  Lon: -80.096604, Lat: 26.787542
  Lon: -80.096605, Lat: 26.787460
  Lon: -80.096513, Lat: 26.787459
  Lon: -80.096549, Lat: 26.786744
  Lon: -80.096641, Lat: 26.786745
  Lon: -80.096641, Lat: 26.786662
  Lon: -80.096550, Lat: 26.786662
  Lon: -80.096568, Lat: 26.786359
  Lon: -80.096660, Lat: 26.786359
  Lon: -80.096660, Lat: 26.786277
  Lon: -80.096568, Lat: 26.786276
  Lon: -80.096680, Lat: 26.786038
  Lon: -80.096670, Lat: 26.786030
  Lon: -80.096579, Lat: 26.786029
  Lon: -80.096254, Lat: 26.786016
  Lon: -80.096162, Lat: 26.786015
  Lon: -80.095698, Lat: 26.786003
  Lon: -80.095595, Lat: 26.785636
  Lon: -80.095687, Lat: 26.785636
  Lon: -80.095687, Lat: 26.785554
  Lon: -80.095596, Lat: 26.785553
  Lon: -80.095437, Lat: 26.785326
  Lon: -80.095618, Lat: 26.785052
  Lon: -80.095751, Lat: 26.784534
  Lon: -80.095660, Lat: 26.784450
  Lon: -80.095784, Lat: 26.783930
  Lon: -80.095693, Lat: 26.783847
  Lon: -80.095801, Lat: 26.783517
  Lon: -80.095801, Lat: 26.783435
  Lon: -80.095709, Lat: 26.783434
  Lon: -80.095709, Lat: 26.783516
  Lon: -80.095785, Lat: 26.783848
  Lon: -80.095692, Lat: 26.783930
  Lon: -80.095752, Lat: 26.784451
  Lon: -80.095659, Lat: 26.784533
  Lon: -80.095710, Lat: 26.785053
  Lon: -80.095709, Lat: 26.785135
  Lon: -80.095617, Lat: 26.785135
  Lon: -80.095437, Lat: 26.785243
  Lon: -80.095345, Lat: 26.785243
  Lon: -80.095345, Lat: 26.785325
  Lon: -80.095326, Lat: 26.785565
  Lon: -80.094858, Lat: 26.785551
  Lon: -80.094184, Lat: 26.785528
  Lon: -80.093548, Lat: 26.785500
  Lon: -80.094183, Lat: 26.785610
  Lon: -80.094275, Lat: 26.785611
  Lon: -80.094857, Lat: 26.785633
  Lon: -80.094949, Lat: 26.785634
  Lon: -80.095329, Lat: 26.785652
  Lon: -80.095421, Lat: 26.785653
  Lon: -80.095420, Lat: 26.785735
  Lon: -80.095790, Lat: 26.786004
  Lon: -80.096670, Lat: 26.786113
  Lon: -80.098137, Lat: 26.786139
  Lon: -80.098325, Lat: 26.786316
  Lon: -80.098458, Lat: 26.787273
  Lon: -80.098556, Lat: 26.787275
  Lon: -80.098552, Lat: 26.787184
  Lon: -80.099535, Lat: 26.787199
  Lon: -80.099545, Lat: 26.786931
  Lon: -80.105364, Lat: 26.786953
  Lon: -80.106806, Lat: 26.787053
  Lon: -80.106876, Lat: 26.787067
  Lon: -80.106898, Lat: 26.787054
  Lon: -80.107027, Lat: 26.787130
  Lon: -80.107338, Lat: 26.787137
  Lon: -80.107880, Lat: 26.787139
  Lon: -80.109871, Lat: 26.787179
  Lon: -80.111194, Lat: 26.787217
  Lon: -80.113165, Lat: 26.787271
  Lon: -80.114574, Lat: 26.787389
  Lon: -80.115052, Lat: 26.787507
  Lon: -80.115090, Lat: 26.787754

Trip 8:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115320, Lat: 26.785542
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115252, Lat: 26.784493
  Lon: -80.114965, Lat: 26.784559
  Lon: -80.112703, Lat: 26.782905
  Lon: -80.112702, Lat: 26.782436
  Lon: -80.112768, Lat: 26.782346
  Lon: -80.112676, Lat: 26.782263
  Lon: -80.112668, Lat: 26.782015
  Lon: -80.112760, Lat: 26.782016
  Lon: -80.112761, Lat: 26.781933
  Lon: -80.112669, Lat: 26.781932
  Lon: -80.112673, Lat: 26.781774
  Lon: -80.112674, Lat: 26.781691
  Lon: -80.112691, Lat: 26.781510
  Lon: -80.112692, Lat: 26.781427
  Lon: -80.112700, Lat: 26.781219
  Lon: -80.112701, Lat: 26.781137
  Lon: -80.112714, Lat: 26.780943
  Lon: -80.112715, Lat: 26.780861
  Lon: -80.112725, Lat: 26.780650
  Lon: -80.112726, Lat: 26.780568
  Lon: -80.112842, Lat: 26.780285
  Lon: -80.112750, Lat: 26.780202
  Lon: -80.112854, Lat: 26.779958
  Lon: -80.112762, Lat: 26.779875
  Lon: -80.112859, Lat: 26.779614
  Lon: -80.112860, Lat: 26.779532
  Lon: -80.112870, Lat: 26.779448
  Lon: -80.112871, Lat: 26.779366
  Lon: -80.112875, Lat: 26.779298
  Lon: -80.112875, Lat: 26.779216
  Lon: -80.112886, Lat: 26.778970
  Lon: -80.112886, Lat: 26.778887
  Lon: -80.112800, Lat: 26.778739
  Lon: -80.112800, Lat: 26.778656
  Lon: -80.112806, Lat: 26.778520
  Lon: -80.112806, Lat: 26.778438
  Lon: -80.112802, Lat: 26.778320
  Lon: -80.112894, Lat: 26.778321
  Lon: -80.112898, Lat: 26.778438
  Lon: -80.112898, Lat: 26.778521
  Lon: -80.112892, Lat: 26.778657
  Lon: -80.112892, Lat: 26.778739
  Lon: -80.112794, Lat: 26.778887
  Lon: -80.112794, Lat: 26.778969
  Lon: -80.112783, Lat: 26.779215
  Lon: -80.112783, Lat: 26.779298
  Lon: -80.112779, Lat: 26.779365
  Lon: -80.112778, Lat: 26.779448
  Lon: -80.112768, Lat: 26.779531
  Lon: -80.112767, Lat: 26.779614
  Lon: -80.112854, Lat: 26.779875
  Lon: -80.112762, Lat: 26.779957
  Lon: -80.112842, Lat: 26.780202
  Lon: -80.112750, Lat: 26.780284
  Lon: -80.112818, Lat: 26.780568
  Lon: -80.112817, Lat: 26.780651
  Lon: -80.112807, Lat: 26.780861
  Lon: -80.112806, Lat: 26.780944
  Lon: -80.112793, Lat: 26.781137
  Lon: -80.112792, Lat: 26.781220
  Lon: -80.112784, Lat: 26.781428
  Lon: -80.112783, Lat: 26.781510
  Lon: -80.112766, Lat: 26.781692
  Lon: -80.112765, Lat: 26.781774
  Lon: -80.112859, Lat: 26.781937
  Lon: -80.112937, Lat: 26.782020
  Lon: -80.112950, Lat: 26.782020
  Lon: -80.113029, Lat: 26.782021
  Lon: -80.113146, Lat: 26.781945
  Lon: -80.113238, Lat: 26.781945
  Lon: -80.113342, Lat: 26.781946
  Lon: -80.113433, Lat: 26.781948
  Lon: -80.113434, Lat: 26.781947
  Lon: -80.113524, Lat: 26.781949
  Lon: -80.113524, Lat: 26.782031
  Lon: -80.113433, Lat: 26.782030
  Lon: -80.113432, Lat: 26.782031
  Lon: -80.113341, Lat: 26.782029
  Lon: -80.113238, Lat: 26.782028
  Lon: -80.113146, Lat: 26.782027
  Lon: -80.113029, Lat: 26.781938
  Lon: -80.112951, Lat: 26.781938
  Lon: -80.112937, Lat: 26.781938
  Lon: -80.112858, Lat: 26.782020
  Lon: -80.112768, Lat: 26.782263
  Lon: -80.112676, Lat: 26.782345
  Lon: -80.112702, Lat: 26.782436
  Lon: -80.112703, Lat: 26.782905
  Lon: -80.112521, Lat: 26.782989
  Lon: -80.112395, Lat: 26.782899
  Lon: -80.112163, Lat: 26.783174
  Lon: -80.112254, Lat: 26.783351
  Lon: -80.112254, Lat: 26.783433
  Lon: -80.112162, Lat: 26.783433
  Lon: -80.112162, Lat: 26.783350
  Lon: -80.111982, Lat: 26.783246
  Lon: -80.111891, Lat: 26.783246
  Lon: -80.111626, Lat: 26.783067
  Lon: -80.111408, Lat: 26.782839
  Lon: -80.110768, Lat: 26.782336
  Lon: -80.110730, Lat: 26.782411
  Lon: -80.110638, Lat: 26.782410
  Lon: -80.110402, Lat: 26.782256
  Lon: -80.110182, Lat: 26.782108
  Lon: -80.109939, Lat: 26.781945
  Lon: -80.109684, Lat: 26.781774
  Lon: -80.109436, Lat: 26.781606
  Lon: -80.109188, Lat: 26.781440
  Lon: -80.108956, Lat: 26.781283
  Lon: -80.108704, Lat: 26.781111
  Lon: -80.108449, Lat: 26.780940
  Lon: -80.108207, Lat: 26.780777
  Lon: -80.107696, Lat: 26.780441
  Lon: -80.107618, Lat: 26.780313
  Lon: -80.107288, Lat: 26.780094
  Lon: -80.107118, Lat: 26.779990
  Lon: -80.106822, Lat: 26.779803
  Lon: -80.106823, Lat: 26.779720
  Lon: -80.106730, Lat: 26.779802
  Lon: -80.106731, Lat: 26.779720
  Lon: -80.106588, Lat: 26.779652
  Lon: -80.106588, Lat: 26.779569
  Lon: -80.106496, Lat: 26.779651
  Lon: -80.106496, Lat: 26.779569
  Lon: -80.106339, Lat: 26.779481
  Lon: -80.106339, Lat: 26.779399
  Lon: -80.106247, Lat: 26.779481
  Lon: -80.106247, Lat: 26.779398
  Lon: -80.105795, Lat: 26.779047
  Lon: -80.105594, Lat: 26.778979
  Lon: -80.105594, Lat: 26.778896
  Lon: -80.105502, Lat: 26.778895
  Lon: -80.105234, Lat: 26.778652
  Lon: -80.105142, Lat: 26.778652
  Lon: -80.104943, Lat: 26.778542
  Lon: -80.104943, Lat: 26.778459
  Lon: -80.104851, Lat: 26.778541
  Lon: -80.104851, Lat: 26.778458
  Lon: -80.104607, Lat: 26.778316
  Lon: -80.104607, Lat: 26.778234
  Lon: -80.104515, Lat: 26.778316
  Lon: -80.104515, Lat: 26.778233
  Lon: -80.103665, Lat: 26.777606
  Lon: -80.103573, Lat: 26.777605
  Lon: -80.103311, Lat: 26.777453
  Lon: -80.103311, Lat: 26.777370
  Lon: -80.103219, Lat: 26.777452
  Lon: -80.103219, Lat: 26.777370
  Lon: -80.103012, Lat: 26.777265
  Lon: -80.103013, Lat: 26.777182
  Lon: -80.102920, Lat: 26.777264
  Lon: -80.102921, Lat: 26.777182
  Lon: -80.102677, Lat: 26.777027
  Lon: -80.102677, Lat: 26.776945
  Lon: -80.102585, Lat: 26.777027
  Lon: -80.102585, Lat: 26.776944
  Lon: -80.102342, Lat: 26.776808
  Lon: -80.102343, Lat: 26.776725
  Lon: -80.102250, Lat: 26.776807
  Lon: -80.102251, Lat: 26.776725
  Lon: -80.102026, Lat: 26.776595
  Lon: -80.102027, Lat: 26.776512
  Lon: -80.101934, Lat: 26.776594
  Lon: -80.101935, Lat: 26.776512
  Lon: -80.101830, Lat: 26.776460
  Lon: -80.101830, Lat: 26.776377
  Lon: -80.101738, Lat: 26.776459
  Lon: -80.101738, Lat: 26.776377
  Lon: -80.101612, Lat: 26.776315
  Lon: -80.101613, Lat: 26.776232
  Lon: -80.101520, Lat: 26.776314
  Lon: -80.101521, Lat: 26.776232
  Lon: -80.101386, Lat: 26.776161
  Lon: -80.101386, Lat: 26.776079
  Lon: -80.101294, Lat: 26.776161
  Lon: -80.101294, Lat: 26.776078
  Lon: -80.101103, Lat: 26.775971
  Lon: -80.101103, Lat: 26.775889
  Lon: -80.101011, Lat: 26.775970
  Lon: -80.101011, Lat: 26.775888
  Lon: -80.100761, Lat: 26.775741
  Lon: -80.100761, Lat: 26.775659
  Lon: -80.100669, Lat: 26.775741
  Lon: -80.100669, Lat: 26.775658
  Lon: -80.100426, Lat: 26.775521
  Lon: -80.100427, Lat: 26.775439
  Lon: -80.100334, Lat: 26.775521
  Lon: -80.100335, Lat: 26.775438
  Lon: -80.100107, Lat: 26.775315
  Lon: -80.100108, Lat: 26.775232
  Lon: -80.100015, Lat: 26.775314
  Lon: -80.100016, Lat: 26.775231
  Lon: -80.099775, Lat: 26.775097
  Lon: -80.099776, Lat: 26.775015
  Lon: -80.099683, Lat: 26.775096
  Lon: -80.099684, Lat: 26.775014
  Lon: -80.099500, Lat: 26.774913
  Lon: -80.099500, Lat: 26.774830
  Lon: -80.099408, Lat: 26.774830
  Lon: -80.099175, Lat: 26.774700
  Lon: -80.099083, Lat: 26.774700
  Lon: -80.098958, Lat: 26.774557
  Lon: -80.098866, Lat: 26.774556
  Lon: -80.098867, Lat: 26.774474
  Lon: -80.098468, Lat: 26.774227
  Lon: -80.098376, Lat: 26.774226
  Lon: -80.098218, Lat: 26.773978
  Lon: -80.098126, Lat: 26.773977
  Lon: -80.097996, Lat: 26.773830
  Lon: -80.097904, Lat: 26.773829
  Lon: -80.097690, Lat: 26.773613
  Lon: -80.097598, Lat: 26.773613
  Lon: -80.097597, Lat: 26.773695
  Lon: -80.097689, Lat: 26.773696
  Lon: -80.097904, Lat: 26.773912
  Lon: -80.097995, Lat: 26.773912
  Lon: -80.098125, Lat: 26.774060
  Lon: -80.098217, Lat: 26.774061
  Lon: -80.098377, Lat: 26.774144
  Lon: -80.098469, Lat: 26.774144
  Lon: -80.099043, Lat: 26.774239
  Lon: -80.099507, Lat: 26.773662
  Lon: -80.099555, Lat: 26.773574
  Lon: -80.099555, Lat: 26.773492
  Lon: -80.099584, Lat: 26.772951
  Lon: -80.099585, Lat: 26.772869
  Lon: -80.099602, Lat: 26.772690
  Lon: -80.099603, Lat: 26.772607
  Lon: -80.099619, Lat: 26.772424
  Lon: -80.099620, Lat: 26.772341
  Lon: -80.099528, Lat: 26.772341
  Lon: -80.099445, Lat: 26.772282
  Lon: -80.099450, Lat: 26.772146
  Lon: -80.099548, Lat: 26.771945
  Lon: -80.099653, Lat: 26.771626
  Lon: -80.099653, Lat: 26.771543
  Lon: -80.099456, Lat: 26.771166
  Lon: -80.099578, Lat: 26.771142
  Lon: -80.099670, Lat: 26.771143
  Lon: -80.099670, Lat: 26.771060
  Lon: -80.099686, Lat: 26.770807
  Lon: -80.099687, Lat: 26.770725
  Lon: -80.099772, Lat: 26.770413
  Lon: -80.099893, Lat: 26.770412
  Lon: -80.099899, Lat: 26.770379
  Lon: -80.099991, Lat: 26.770380
  Lon: -80.100299, Lat: 26.770391
  Lon: -80.100391, Lat: 26.770392
  Lon: -80.100613, Lat: 26.770483
  Lon: -80.100705, Lat: 26.770484
  Lon: -80.101042, Lat: 26.770498
  Lon: -80.101134, Lat: 26.770499
  Lon: -80.101332, Lat: 26.770507
  Lon: -80.101424, Lat: 26.770507
  Lon: -80.101688, Lat: 26.770517
  Lon: -80.101780, Lat: 26.770518
  Lon: -80.102048, Lat: 26.770533
  Lon: -80.102140, Lat: 26.770533
  Lon: -80.102451, Lat: 26.770548
  Lon: -80.102543, Lat: 26.770549
  Lon: -80.102871, Lat: 26.770479
  Lon: -80.103372, Lat: 26.770500
  Lon: -80.103566, Lat: 26.770505
  Lon: -80.103658, Lat: 26.770505
  Lon: -80.103852, Lat: 26.770516
  Lon: -80.104066, Lat: 26.770606
  Lon: -80.104158, Lat: 26.770606
  Lon: -80.104340, Lat: 26.770615
  Lon: -80.104432, Lat: 26.770616
  Lon: -80.104617, Lat: 26.770625
  Lon: -80.104709, Lat: 26.770626
  Lon: -80.104869, Lat: 26.770631
  Lon: -80.104961, Lat: 26.770632
  Lon: -80.105455, Lat: 26.770650
  Lon: -80.105547, Lat: 26.770650
  Lon: -80.105766, Lat: 26.770662
  Lon: -80.105767, Lat: 26.770579
  Lon: -80.105548, Lat: 26.770568
  Lon: -80.105456, Lat: 26.770567
  Lon: -80.104962, Lat: 26.770549
  Lon: -80.104870, Lat: 26.770549
  Lon: -80.104710, Lat: 26.770543
  Lon: -80.104618, Lat: 26.770543
  Lon: -80.104433, Lat: 26.770533
  Lon: -80.104341, Lat: 26.770533
  Lon: -80.104159, Lat: 26.770524
  Lon: -80.104067, Lat: 26.770523
  Lon: -80.103943, Lat: 26.770517
  Lon: -80.103280, Lat: 26.770499
  Lon: -80.102779, Lat: 26.770479
  Lon: -80.102543, Lat: 26.770466
  Lon: -80.102451, Lat: 26.770466
  Lon: -80.102141, Lat: 26.770451
  Lon: -80.102049, Lat: 26.770450
  Lon: -80.101780, Lat: 26.770435
  Lon: -80.101688, Lat: 26.770435
  Lon: -80.101424, Lat: 26.770425
  Lon: -80.101332, Lat: 26.770424
  Lon: -80.101135, Lat: 26.770416
  Lon: -80.101043, Lat: 26.770416
  Lon: -80.100705, Lat: 26.770401
  Lon: -80.100614, Lat: 26.770401
  Lon: -80.100390, Lat: 26.770474
  Lon: -80.100298, Lat: 26.770473
  Lon: -80.099990, Lat: 26.770462
  Lon: -80.099898, Lat: 26.770462
  Lon: -80.099893, Lat: 26.770412
  Lon: -80.099772, Lat: 26.770413
  Lon: -80.099779, Lat: 26.769340
  Lon: -80.099778, Lat: 26.769422
  Lon: -80.099603, Lat: 26.770199
  Lon: -80.099446, Lat: 26.772239
  Lon: -80.099445, Lat: 26.772282
  Lon: -80.099492, Lat: 26.772951
  Lon: -80.099507, Lat: 26.773662
  Lon: -80.099348, Lat: 26.773860
  Lon: -80.099500, Lat: 26.774148
  Lon: -80.107150, Lat: 26.779342
  Lon: -80.107141, Lat: 26.779808
  Lon: -80.107288, Lat: 26.780094
  Lon: -80.107618, Lat: 26.780313
  Lon: -80.108796, Lat: 26.781112
  Lon: -80.111500, Lat: 26.782839
  Lon: -80.111719, Lat: 26.782985
  Lon: -80.112163, Lat: 26.783174
  Lon: -80.112395, Lat: 26.782899
  Lon: -80.112521, Lat: 26.782989
  Lon: -80.114965, Lat: 26.784559
  Lon: -80.115252, Lat: 26.784493
  Lon: -80.115318, Lat: 26.784535
  Lon: -80.115308, Lat: 26.785375
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115090, Lat: 26.787754

Trip 9:
  Lon: -80.115090, Lat: 26.787754
  Lon: -80.115158, Lat: 26.787287
  Lon: -80.115163, Lat: 26.787094
  Lon: -80.115304, Lat: 26.786108
  Lon: -80.115271, Lat: 26.785441
  Lon: -80.115180, Lat: 26.785383
  Lon: -80.115092, Lat: 26.785319
  Lon: -80.115000, Lat: 26.785318
  Lon: -80.113036, Lat: 26.783859
  Lon: -80.112944, Lat: 26.783859
  Lon: -80.112943, Lat: 26.783941
  Lon: -80.113035, Lat: 26.783942
  Lon: -80.115001, Lat: 26.785236
  Lon: -80.115093, Lat: 26.785236
  Lon: -80.115180, Lat: 26.785383
  Lon: -80.115505, Lat: 26.785582
  Lon: -80.115655, Lat: 26.785595
  Lon: -80.118832, Lat: 26.787641
  Lon: -80.119092, Lat: 26.787378
  Lon: -80.119100, Lat: 26.787337
  Lon: -80.119192, Lat: 26.787337
  Lon: -80.119193, Lat: 26.787255
  Lon: -80.119101, Lat: 26.787254
  Lon: -80.119140, Lat: 26.787013
  Lon: -80.119232, Lat: 26.787014
  Lon: -80.119233, Lat: 26.786931
  Lon: -80.119141, Lat: 26.786930
  Lon: -80.119139, Lat: 26.786742
  Lon: -80.119231, Lat: 26.786743
  Lon: -80.119232, Lat: 26.786660
  Lon: -80.119140, Lat: 26.786660
  Lon: -80.119172, Lat: 26.786045
  Lon: -80.119264, Lat: 26.786046
  Lon: -80.119264, Lat: 26.785963
  Lon: -80.119173, Lat: 26.785963
  Lon: -80.119190, Lat: 26.785509
  Lon: -80.119282, Lat: 26.785509
  Lon: -80.119282, Lat: 26.785427
  Lon: -80.119190, Lat: 26.785426
  Lon: -80.119110, Lat: 26.784909
  Lon: -80.119202, Lat: 26.784910
  Lon: -80.119202, Lat: 26.784827
  Lon: -80.119110, Lat: 26.784827
  Lon: -80.118955, Lat: 26.784455
  Lon: -80.118956, Lat: 26.784373
  Lon: -80.119029, Lat: 26.784337
  Lon: -80.119030, Lat: 26.784254
  Lon: -80.118838, Lat: 26.783957
  Lon: -80.118838, Lat: 26.783874
  Lon: -80.118548, Lat: 26.783530
  Lon: -80.118549, Lat: 26.783448
  Lon: -80.118103, Lat: 26.783037
  Lon: -80.118104, Lat: 26.782954
  Lon: -80.118012, Lat: 26.782954
  Lon: -80.117589, Lat: 26.782556
  Lon: -80.117590, Lat: 26.782474
  Lon: -80.117498, Lat: 26.782473
  Lon: -80.117096, Lat: 26.782106
  Lon: -80.117097, Lat: 26.782024
  Lon: -80.116621, Lat: 26.781628
  Lon: -80.116621, Lat: 26.781546
  Lon: -80.116216, Lat: 26.781082
  Lon: -80.116216, Lat: 26.781000
  Lon: -80.116139, Lat: 26.780952
  Lon: -80.116140, Lat: 26.780870
  Lon: -80.116060, Lat: 26.780814
  Lon: -80.116061, Lat: 26.780731
  Lon: -80.116107, Lat: 26.780327
  Lon: -80.116107, Lat: 26.780244
  Lon: -80.115918, Lat: 26.779694
  Lon: -80.115919, Lat: 26.779612
  Lon: -80.115887, Lat: 26.779335
  Lon: -80.115980, Lat: 26.779253
  Lon: -80.115938, Lat: 26.779173
  Lon: -80.115965, Lat: 26.778281
  Lon: -80.115898, Lat: 26.778191
  Lon: -80.115810, Lat: 26.778189
  Lon: -80.115747, Lat: 26.777386
  Lon: -80.115748, Lat: 26.777303
  Lon: -80.115777, Lat: 26.776744
  Lon: -80.115778, Lat: 26.776662
  Lon: -80.115807, Lat: 26.776104
  Lon: -80.115807, Lat: 26.776022
  Lon: -80.115834, Lat: 26.775284
  Lon: -80.115827, Lat: 26.773419
  Lon: -80.115860, Lat: 26.772722
  Lon: -80.115953, Lat: 26.772640
  Lon: -80.115985, Lat: 26.772025
  Lon: -80.115986, Lat: 26.771942
  Lon: -80.116015, Lat: 26.771405
  Lon: -80.115923, Lat: 26.771322
  Lon: -80.116039, Lat: 26.770789
  Lon: -80.115947, Lat: 26.770706
  Lon: -80.116061, Lat: 26.770097
  Lon: -80.115969, Lat: 26.770014
  Lon: -80.116087, Lat: 26.769401
  Lon: -80.115996, Lat: 26.769318
  Lon: -80.116114, Lat: 26.768778
  Lon: -80.116022, Lat: 26.768695
  Lon: -80.116136, Lat: 26.768157
  Lon: -80.116044, Lat: 26.768074
  Lon: -80.116161, Lat: 26.767509
  Lon: -80.116070, Lat: 26.767426
  Lon: -80.116189, Lat: 26.766862
  Lon: -80.116098, Lat: 26.766779
  Lon: -80.116214, Lat: 26.766200
  Lon: -80.116122, Lat: 26.766116
  Lon: -80.116132, Lat: 26.765921
  Lon: -80.116129, Lat: 26.765629
  Lon: -80.116240, Lat: 26.765504
  Lon: -80.116241, Lat: 26.765422
  Lon: -80.116253, Lat: 26.765306
  Lon: -80.116389, Lat: 26.765308
  Lon: -80.116396, Lat: 26.765148
  Lon: -80.116514, Lat: 26.764673
  Lon: -80.116514, Lat: 26.764590
  Lon: -80.116527, Lat: 26.764109
  Lon: -80.116528, Lat: 26.764027
  Lon: -80.116533, Lat: 26.763995
  Lon: -80.116533, Lat: 26.763912
  Lon: -80.116539, Lat: 26.763903
  Lon: -80.116540, Lat: 26.763820
  Lon: -80.116488, Lat: 26.763466
  Lon: -80.116488, Lat: 26.763383
  Lon: -80.116505, Lat: 26.763224
  Lon: -80.116506, Lat: 26.763141
  Lon: -80.116559, Lat: 26.762710
  Lon: -80.116559, Lat: 26.762628
  Lon: -80.116579, Lat: 26.762506
  Lon: -80.116580, Lat: 26.762423
  Lon: -80.116635, Lat: 26.762016
  Lon: -80.116636, Lat: 26.761934
  Lon: -80.116728, Lat: 26.761934
  Lon: -80.116692, Lat: 26.761443
  Lon: -80.116784, Lat: 26.761444
  Lon: -80.116785, Lat: 26.761361
  Lon: -80.116693, Lat: 26.761361
  Lon: -80.116721, Lat: 26.761161
  Lon: -80.116813, Lat: 26.761162
  Lon: -80.116814, Lat: 26.761079
  Lon: -80.116722, Lat: 26.761078
  Lon: -80.116785, Lat: 26.760754
  Lon: -80.116766, Lat: 26.760750
  Lon: -80.116766, Lat: 26.760667
  Lon: -80.116786, Lat: 26.760672
  Lon: -80.116857, Lat: 26.760750
  Lon: -80.116877, Lat: 26.760755
  Lon: -80.116878, Lat: 26.760672
  Lon: -80.116858, Lat: 26.760668
  Lon: -80.116874, Lat: 26.760571
  Lon: -80.116783, Lat: 26.760571
  Lon: -80.116783, Lat: 26.760488
  Lon: -80.116875, Lat: 26.760489
  Lon: -80.116810, Lat: 26.760379
  Lon: -80.116902, Lat: 26.760379
  Lon: -80.116903, Lat: 26.760297
  Lon: -80.116811, Lat: 26.760296
  Lon: -80.117023, Lat: 26.759823
  Lon: -80.116975, Lat: 26.759769
  Lon: -80.116883, Lat: 26.759768
  Lon: -80.116884, Lat: 26.759686
  Lon: -80.117029, Lat: 26.759415
  Lon: -80.117029, Lat: 26.759332
  Lon: -80.116937, Lat: 26.759332
